
New Run at  04/27/2018 20:39:07
, Time,RandomCTR;CoLinUCBCTR
data,1241938800,0.0255;0.037037037037
data,1241938800,0.023;0.0318181818182
data,1241938800,0.0263333333333;0.0368098159509
data,1241938800,0.02675;0.0403800475059
data,1241939100,0.0262;0.0339622641509
data,1241939100,0.0256666666667;0.0319488817891
data,1241939100,0.0258571428571;0.0288065843621
data,1241939100,0.026125;0.0267314702309
data,1241939400,0.0258333333333;0.0253583241455
data,1241939400,0.02535;0.026026026026

New Run at  04/27/2018 20:39:38
, Time,RandomCTR;CoLinUCBCTR
data,1241938800,0.0255;0.0212765957447
data,1241938800,0.023;0.0106382978723
data,1241938800,0.0263333333333;0.013468013468
data,1241938800,0.02675;0.0128865979381
data,1241939100,0.0262;0.0102459016393
data,1241939100,0.0256666666667;0.0104166666667
data,1241939100,0.0258571428571;0.0118870728083
data,1241939100,0.026125;0.0141388174807
data,1241939400,0.0258333333333;0.0137299771167
data,1241939400,0.02535;0.0154162384378
data,1241939400,0.0251363636364;0.0167910447761
data,1241939700,0.0250833333333;0.0166229221347
data,1241939700,0.0249230769231;0.015397082658
data,1241939700,0.0248928571429;0.0179640718563
data,1241939700,0.0248333333333;0.0209937018894
data,1241940000,0.0243125;0.0203412073491
data,1241940000,0.0245882352941;0.0203829524398
data,1241940000,0.0243055555556;0.020479812756
data,1241940300,0.0240789473684;0.0210409745293
data,1241940300,0.0242;0.0205263157895
data,1241940300,0.0242380952381;0.0215646940822
data,1241940600,0.0241818181818;0.0217803030303
data,1241940600,0.0241739130435;0.0221318879855
data,1241940600,0.0240833333333;0.022125813449
data,1241940600,0.02424;0.0219825798424
data,1241940900,0.0243653846154;0.0227454110136
data,1241940900,0.0241851851852;0.0226574500768
data,1241940900,0.02425;0.0232644017725
data,1241941200,0.0238103448276;0.0228734810579
data,1241941200,0.0237833333333;0.023135359116
data,1241941200,0.0237419354839;0.0226817878586
data,1241941500,0.02375;0.0229550598125
data,1241941500,0.0236363636364;0.0225988700565
data,1241941500,0.0235735294118;0.0230722525804
data,1241941500,0.0235;0.023922031896
data,1241941800,0.0234305555556;0.024362281456
data,1241941800,0.0234459459459;0.024308466052
data,1241941800,0.0233684210526;0.0247551686616
data,1241942100,0.0232820512821;0.0245188505141
data,1241942100,0.023275;0.02434648898
data,1241942100,0.023256097561;0.024024024024
data,1241942400,0.0231904761905;0.0242483026188
data,1241942400,0.0230581395349;0.0238151379392
data,1241942400,0.0229772727273;0.0236672794118
data,1241942700,0.0229555555556;0.0233655358346
data,1241942700,0.0228695652174;0.023127753304
data,1241942700,0.0229255319149;0.0234812580784
data,1241943000,0.0229479166667;0.0234325522483
data,1241943000,0.023;0.0243048403708
data,1241943000,0.02295;0.0245423456045
data,1241943300,0.0228039215686;0.0247035573123
data,1241943300,0.0228846153846;0.0252993433758
data,1241943300,0.0228962264151;0.0251322751323
data,1241943600,0.0228240740741;0.0255792400371
data,1241943600,0.0227909090909;0.026101141925
data,1241943600,0.0227857142857;0.0256318974724
data,1241943900,0.0227807017544;0.025205671276
data,1241943900,0.0227413793103;0.0249269382843
data,1241943900,0.0226949152542;0.0252200406229
data,1241944200,0.0226583333333;0.0249916694435
data,1241944200,0.0227049180328;0.0251963350785
