
New Run at  04/26/2018 14:23:37
, Time,RandomCTR;LinUCBCTR
data,1241963100,0.0255830721003;0.0285876561908
data,1241963400,0.0256;0.0285714285714
data,1241963400,0.0256261682243;0.0286422386749
data,1241963400,0.0256444099379;0.0286572393943
data,1241963400,0.0256455108359;0.0286480251878
data,1241963400,0.0256589506173;0.028680628923
data,1241963400,0.0256738461538;0.0287758642052
data,1241963400,0.0256809815951;0.0288660430366
data,1241963700,0.0256911314985;0.0289556280386
data,1241963700,0.0257225609756;0.0289308176101
data,1241963700,0.0257370820669;0.0289473684211
data,1241963700,0.0257742424242;0.0289947864264
data,1241963700,0.0257658610272;0.0290533353594
data,1241963700,0.0257665662651;0.0291470989244
data,1241963700,0.0257762762763;0.0291611265563
data,1241964000,0.0257784431138;0.0292868118955
data,1241964000,0.0257850746269;0.0293074425875
data,1241964000,0.0258020833333;0.0293095181012
data,1241964000,0.0258115727003;0.0293757284165
data,1241964000,0.0258047337278;0.0293092663748
data,1241964000,0.0258230088496;0.0293951720657
data,1241964000,0.0258220588235;0.029397832909
data,1241964300,0.0258196480938;0.0294334720869
data,1241964300,0.0258377192982;0.0294654421288
data,1241964300,0.0258367346939;0.029532644434
data,1241964300,0.0258604651163;0.0295916873994
data,1241964300,0.0258797101449;0.0298049976646
data,1241964300,0.0258930635838;0.0298029628336
data,1241964300,0.0259265129683;0.0297822931785
data,1241964600,0.0259396551724;0.0298006538784
data,1241964600,0.0259541547278;0.0298283571326
data,1241964600,0.0259657142857;0.0298494574134
data,1241964600,0.0259800569801;0.0299030017793
data,1241964600,0.0260127840909;0.0299310384296
data,1241964600,0.0260169971671;0.0299529311083
data,1241964600,0.026040960452;0.0299471019851
data,1241964600,0.0260394366197;0.0299188928592
data,1241964900,0.0260716292135;0.0298494794024
data,1241964900,0.0260966386555;0.0298764317553
data,1241964900,0.0261145251397;0.0298562062076
data,1241964900,0.0261309192201;0.0299102132435
data,1241964900,0.0261277777778;0.0299463147299
data,1241964900,0.0261675900277;0.0300105985385
data,1241964900,0.0261878453039;0.0300956831331
data,1241965200,0.0261955922865;0.0301694257272
data,1241965200,0.0262142857143;0.0303097345133
data,1241965200,0.0262287671233;0.0303205870993
data,1241965200,0.0262349726776;0.0303238766132
data,1241965200,0.0262506811989;0.0303063577468
data,1241965200,0.0262663043478;0.0303013713629
data,1241965200,0.0262737127371;0.0302500819046
data,1241965500,0.0263013513514;0.0302815750776
data,1241965500,0.0262991913747;0.0303598099117
data,1241965500,0.026313172043;0.0304310158111
data,1241965500,0.0263257372654;0.0304028512798
data,1241965500,0.026320855615;0.0304677827421
data,1241965500,0.0263386666667;0.0304535811156
data,1241965500,0.026352393617;0.0304944981393
data,1241965500,0.0263633952255;0.0304607827433
data,1241965800,0.0263743386243;0.0305796561452
data,1241965800,0.0263878627968;0.0305838001434
data,1241965800,0.0264052631579;0.0305349576271
data,1241965800,0.0264199475066;0.0305206463196
data,1241965800,0.0264410994764;0.0306213796735
data,1241965800,0.0264334203655;0.030626181971
data,1241965800,0.0264388020833;0.03067372171
data,1241966100,0.0264441558442;0.0306490384615
data,1241966100,0.0264779792746;0.030721525914
data,1241966100,0.026488372093;0.0306721379597
data,1241966100,0.0264884020619;0.0307058457711
data,1241966100,0.0264897172237;0.0306686647375
data,1241966100,0.0265;0.0306903393718
data,1241966100,0.0265281329923;0.0307455012853
data,1241966100,0.026556122449;0.0307739652254
data,1241966400,0.026558524173;0.0308038683928
data,1241966400,0.026576142132;0.0308033891384
data,1241966400,0.0265772151899;0.0308044806517
data,1241966400,0.0265909090909;0.0307895539071
data,1241966400,0.0265780856423;0.0307559789218
data,1241966400,0.0265929648241;0.0307024188254
data,1241966400,0.0266027568922;0.0307692307692
data,1241966700,0.02662;0.0307595731325
data,1241966700,0.0266246882793;0.0308100796553
data,1241966700,0.0266368159204;0.0308384355867
data,1241966700,0.0266439205955;0.0308651209175
data,1241966700,0.0266534653465;0.0309134770822
data,1241966700,0.0266481481481;0.0308986672623
data,1241966700,0.0266551724138;0.0308941479354
data,1241966700,0.0266609336609;0.0309329251734
data,1241967000,0.0266924019608;0.0311491960306
data,1241967000,0.0267053789731;0.0311402539355
data,1241967000,0.0267207317073;0.0312094265207
data,1241967000,0.0267238442822;0.0312606931613
data,1241967000,0.0267439320388;0.0313482680448
data,1241967000,0.0267493946731;0.0313214337824
data,1241967000,0.0267620772947;0.0313008031446
data,1241967300,0.0267734939759;0.0312636112859
data,1241967300,0.0267752403846;0.0312967520873
data,1241967300,0.0267853717026;0.0312996581114
data,1241967300,0.0267822966507;0.0312725176538
data,1241967300,0.0267971360382;0.0312485022765
data,1241967300,0.0267892857143;0.0312193722659
data,1241967300,0.0268123515439;0.0313096146509
data,1241967300,0.0268281990521;0.0313235818766
data,1241967600,0.0268274231678;0.0313263877352
data,1241967600,0.0268278301887;0.0312536995383
data,1241967600,0.0268352941176;0.0312566446949
data,1241967600,0.0268356807512;0.0312757783591
data,1241967600,0.0268407494145;0.0312764556486
data,1241967600,0.0268551401869;0.0312272716608
data,1241967600,0.0268706293706;0.0312339030672
data,1241967600,0.0268953488372;0.031306216854
data,1241967900,0.0269025522042;0.0313512505536
data,1241967900,0.0269050925926;0.0313263099142
data,1241967900,0.02692147806;0.0313674539465
data,1241967900,0.026918202765;0.0313859827794
data,1241967900,0.0269264367816;0.0313885809313
data,1241967900,0.0269208715596;0.0314416117284
data,1241967900,0.0269199084668;0.031446107165
data,1241967900,0.0269212328767;0.0314621170427
data,1241968200,0.0269362186788;0.0315474011713
data,1241968200,0.0269511363636;0.0316380569759
data,1241968200,0.0269512471655;0.031656380241
data,1241968200,0.0269728506787;0.031689740617
data,1241968200,0.0269717832957;0.0316538932475
data,1241968200,0.0269842342342;0.0316792252167
data,1241968200,0.0269988764045;0.031799408698
data,1241968500,0.0270078475336;0.0319165709395
data,1241968500,0.0270313199105;0.0319512524171
data,1241968500,0.0270424107143;0.0319156099203
data,1241968500,0.0270512249443;0.0319327731092
data,1241968500,0.0270522222222;0.03192250906
data,1241968500,0.0270742793792;0.0318878120673
data,1241968500,0.0270884955752;0.0318634550681
data,1241968500,0.0270894039735;0.0318173727305
data,1241968800,0.0271002202643;0.0318440220288
data,1241968800,0.0271076923077;0.0318571523516
data,1241968800,0.0271271929825;0.0319906261054
data,1241968800,0.0271444201313;0.0320068822517
data,1241968800,0.0271615720524;0.0321089812716
data,1241968800,0.0271819172113;0.0322226371164
data,1241968800,0.027202173913;0.0322722090678
data,1241968800,0.0272093275488;0.0323223039216
data,1241969100,0.0272229437229;0.0324278289732
data,1241969100,0.0272408207343;0.0324393804057
data,1241969100,0.027255387931;0.0325399413107
data,1241969100,0.0272623655914;0.0325603592269
data,1241969100,0.027275751073;0.0326232844092
data,1241969100,0.0272890792291;0.0325899031812
data,1241969100,0.0272938034188;0.032590643401
data,1241969100,0.0273070362473;0.0325691529437
data,1241969400,0.0273191489362;0.0326315789474
data,1241969400,0.0273333333333;0.0326494737068
data,1241969400,0.0273569915254;0.0326396167091
data,1241969400,0.0273636363636;0.0326251734814
data,1241969400,0.0273691983122;0.0326327905192
data,1241969400,0.0273789473684;0.0326993447366
data,1241969400,0.0273991596639;0.0327701842262
data,1241969700,0.0274067085954;0.0328913927482
data,1241969700,0.0274225941423;0.0329514710856
data,1241969700,0.0274248434238;0.033026129869
data,1241969700,0.0274395833333;0.0331340518693
data,1241969700,0.0274563409563;0.0332331995883
data,1241969700,0.027479253112;0.033310273987
data,1241969700,0.0274896480331;0.033407945108
data,1241969700,0.027492768595;0.033422404075
data,1241970000,0.0274948453608;0.0334562423182
data,1241970000,0.0275144032922;0.0334920271928
data,1241970000,0.0275338809035;0.0336057752147
data,1241970000,0.0275368852459;0.0336404098955
data,1241970000,0.0275357873211;0.0336335840013
data,1241970000,0.027556122449;0.0336557299293
data,1241970000,0.0275692464358;0.0336331638639
data,1241970000,0.0275731707317;0.0336778515216
data,1241970300,0.027569979716;0.0337175437877
data,1241970300,0.0275779352227;0.033770646145
data,1241970300,0.0275838383838;0.0337452762741
data,1241970300,0.0275715725806;0.0337635329378
data,1241970300,0.0275965794769;0.0338072862635
data,1241970300,0.0276104417671;0.0338515241304
data,1241970300,0.027622244489;0.0338430379747
data,1241970300,0.027622;0.0338212105284
data,1241970600,0.027629740519;0.0339184826473
data,1241970600,0.0276444223108;0.0340501792115
data,1241970600,0.0276491053678;0.0340904522613
data,1241970600,0.0276597222222;0.0340530561464
data,1241970600,0.0276663366337;0.0341132166179
data,1241970600,0.0276729249012;0.0341222564267
data,1241970600,0.0276873767258;0.0341450766868
data,1241970600,0.0276988188976;0.0341339068786
data,1241970900,0.0277229862475;0.0341557486232
data,1241970900,0.0277343137255;0.034276193121
data,1241970900,0.0277455968689;0.0342936342936
data,1241970900,0.0277470703125;0.0343083003953
data,1241970900,0.027753411306;0.034286165197
data,1241970900,0.0277538910506;0.0342824511657
data,1241970900,0.0277660194175;0.0343451421382
data,1241971200,0.0277800387597;0.0344252320857
data,1241971200,0.0277843326886;0.0344989714957
data,1241971200,0.0277953667954;0.0345764965873
data,1241971200,0.0278150289017;0.0346449623297
data,1241971200,0.0278115384615;0.0346204800499
data,1241971200,0.0278262955854;0.0346155342071
data,1241971200,0.0278477011494;0.0346400155249
data,1241971200,0.0278632887189;0.034723163623
data,1241971500,0.0278778625954;0.0347886588972
data,1241971500,0.0278771428571;0.0347787508198
data,1241971500,0.027897338403;0.0348637982481
data,1241971500,0.0279041745731;0.0348763474952
data,1241971500,0.0279337121212;0.034929220854
data,1241971500,0.0279262759924;0.0349362533022
data,1241971500,0.0279462264151;0.0350790041843
data,1241971500,0.0279472693032;0.0350917343708
data,1241971800,0.0279577067669;0.035098404964
data,1241971800,0.0279709193246;0.0351503866543
data,1241971800,0.0279934456929;0.0351655855241
data,1241971800,0.0280177570093;0.0352477946466
data,1241971800,0.0280307835821;0.0352196504487
data,1241971800,0.0280372439479;0.0352879047924
data,1241971800,0.0280427509294;0.0352987687789
data,1241971800,0.0280584415584;0.0352947809581
data,1241972100,0.0280574074074;0.035298972166
data,1241972100,0.028061922366;0.0353291395192
data,1241972100,0.0280599630996;0.0353418308227
data,1241972100,0.0280718232044;0.0353557968581
data,1241972100,0.0280735294118;0.0353657628129
data,1241972100,0.0280834862385;0.0353947735516
data,1241972100,0.0280915750916;0.035393957401
data,1241972100,0.0280959780622;0.0354024948564
data,1241972400,0.0281076642336;0.0354394791358
data,1241972400,0.0281083788707;0.0354070518737
data,1241972400,0.0281090909091;0.0354049172472
data,1241972400,0.0281306715064;0.035403601052
data,1241972400,0.0281413043478;0.035492637068
data,1241972400,0.0281482820976;0.0355211789072
data,1241972400,0.0281498194946;0.0355535224154
data,1241972700,0.0281459459459;0.0355635925256
data,1241972700,0.028148381295;0.0356263788357
data,1241972700,0.0281642728905;0.0356421225084
data,1241972700,0.0281666666667;0.0356493600931
data,1241972700,0.0281771019678;0.0356332480168
data,1241972700,0.02818125;0.0356670351777
data,1241972700,0.0281844919786;0.0357045960171
data,1241972700,0.0281903914591;0.035754916301
data,1241973000,0.028201598579;0.0357419796945
data,1241973000,0.0282171985816;0.0358268070933
data,1241973000,0.0282300884956;0.0358792759433
data,1241973000,0.0282376325088;0.0359135348462
data,1241973000,0.028246031746;0.0359547342788
data,1241973000,0.02825;0.0360558445505
data,1241973000,0.0282565905097;0.036119637376
data,1241973000,0.0282631578947;0.0361145259857
data,1241973300,0.0282828371278;0.0362414197816
data,1241973300,0.028291958042;0.0363355580801
data,1241973300,0.0283071553229;0.0364805726334
data,1241973300,0.0282952961672;0.0364951882253
data,1241973300,0.0283052173913;0.0365261317272
data,1241973300,0.0283229166667;0.0365498880406
data,1241973300,0.0283310225303;0.0366029634322
data,1241973300,0.0283373702422;0.0366622749231
data,1241973600,0.0283411053541;0.0367252446596
data,1241973600,0.0283482758621;0.0366970870045
data,1241973600,0.0283640275387;0.0367041460472
data,1241973600,0.028368556701;0.0366600911265
data,1241973600,0.0283687821612;0.0367376800739
data,1241973600,0.0283724315068;0.0367516610429
data,1241973600,0.0283786324786;0.0368248346268
data,1241973600,0.0283941979522;0.0368662795736
data,1241973900,0.0284080068143;0.0369094999135
data,1241973900,0.0284277210884;0.0369980136454
data,1241973900,0.0284388794567;0.0370070185725
data,1241973900,0.02845;0.0370580742883
data,1241973900,0.0284627749577;0.0371687802866
data,1241973900,0.0284721283784;0.0371666838258
data,1241973900,0.0284831365936;0.0371817278366
data,1241973900,0.0285;0.037239137872
data,1241974200,0.0285168067227;0.0372274116703
data,1241974200,0.0285276845638;0.0372744944242
data,1241974200,0.0285435510888;0.0373365567965
data,1241974200,0.0285643812709;0.037422885403
data,1241974200,0.0285767946578;0.0374310681259
data,1241974200,0.0285866666667;0.0374091455873
data,1241974200,0.028622296173;0.0374416559562
data,1241974200,0.0286470099668;0.0374609605807
data,1241974500,0.0286666666667;0.0375488742079
data,1241974500,0.0286821192053;0.0376590159521
data,1241974500,0.0287082644628;0.0377488450231
data,1241974500,0.0287227722772;0.0377459779563
data,1241974500,0.0287240527183;0.0377175205587
data,1241974500,0.0287360197368;0.0377465730525
data,1241974500,0.0287528735632;0.0378416257884
data,1241974500,0.028768852459;0.0379118499517
data,1241974800,0.0287798690671;0.0379633170926
data,1241974800,0.0287916666667;0.0379744734527
data,1241974800,0.0288075040783;0.0379893636409
data,1241974800,0.0288306188925;0.0380180329225
